0,0,0,0,0,0,0,0,0,0,1,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69231,0,0,0,0,0,0,0,0.45455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.33333,0,0,0,0,0,0,0,0,0,0.12195,0,0
0.35714,0.35294,0.11765,0,0.16667,0,0.17647,0,0,0.21951,0.5625,1,0,0,0,0.16304,0,0,0.16667,0,0.25,0.20408,0,0.08571,0.07042,0,0.19565,0,0.31579,0.10526,0,0,0,0,0.21951,0,0,0.14063,0.17647,0,0.19149,0,0.14286,0.35294,0,0,0.04918,0.18072,0,0.09091,0,0.5122,0,0.16484,0,0.07042,0,0,0.06329,0.16667,0,0.21176,0.05128,0,0.3,0.16098,0.16088,0.04286,0,0,0.06329,0,0.05376,0.06329,0,0,0,0.15607,0,0.10526,0,0,0.17647,0,0,0,0,0.14439,0,0.1875,0.07042,0,0.1336,0.05763,0.11765,0,0,0,0.06579,0.06122,0,0.08571
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.375,0,0,0.175,0,0,0,0,0,1,0,0,0,0.44681,0.64773,0,0.44681,0,0,0,0,0,0.48889,0,0,0,0.27027,0,0,0,0,0,0,0.29255,0,0,0,0.14667,0,0,0,0,0,0,0.57895,0,0,0,0,0,0,0,0,0,0,0.11321,0.12121,0,0,0,0,0,0,0,0.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0.1875,0.175,0.39474,0.05882,0,0.18557,0,0,0.67021,0,0.16304,0,0,0,1,0,0,0.05882,0,0.13889,0.1,0,0.21951,0.56627,0,0.08654,0,0.51136,0,0,0,0,0,0.09574,0,0,0.31944,0.18557,0,0.25472,0,0.12676,0,0,0.11364,0.03382,0.06316,0,0.14,0,0.15957,0,0.49515,0.03614,0.06024,0,0,0.25275,0.075,0,0.23711,0.06202,0.13158,0.16304,0.03797,0.12329,0.02991,0,0.075,0.12088,0,0.27619,0.12088,0,0,0,0.35025,0,0,0.075,0,0.06186,0,0,0,0,0.32701,0,0,0.27711,0,0.15867,0.06706,0.175,0,0,0,0.05682,0,0,0.09756
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.33019,0,0,0.22449,0.08333,0,0,0,0,0.44681,0,0,0,1,0.33019,0,0.5,0.05263,0.26087,0,0,0.15,0.38889,0.26087,0,0,0.30435,0,0,0,0,0,0,0.28125,0,0,0,0.2043,0,0,0,0.26087,0,0,0.44681,0,0,0,0,0,0,0,0,0,0,0.16129,0.14286,0,0,0,0,0,0,0.12397,0.21569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.26087,0,0,0,0,0,0,0.04301,0,0,0,0,0,0,0,0,0
0.25758,0.19231,0.0641,0,0.52,0,0.06316,0.1087,0,0.09783,0,0.16667,0,0.64773,0,0.05882,0,0.33019,1,0,0.66038,0.10185,0,0.0375,0.02469,0,0.76471,0,0.17442,0,0.18605,0,0,0,0.09783,0,0,0.36792,0.06316,0,0.08654,0.08046,0.04306,0,0,0,0.01478,0.06452,0.375,0.05102,0,0.16304,0,0.05941,0,0.02469,0,0,0.02247,0.21186,0.07692,0.09474,0.02362,0,0.16667,0.03885,0.04202,0.01304,0.10417,0,0.02247,0,0.01942,0.02247,0,0,0,0.04663,0,0,0,0,0.06316,0.14894,0,0,0,0.04348,0,0,0.02469,0,0.05618,0.01493,0.0641,0,0,0,0.02326,0,0,0.0375
0,0,0,0,0,0.69231,0,0,0.11765,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1875,0,0,0,0,0.09231,0.46154,0,0,0.23077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14286,0.57534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27778,0.28571,0.09524,0,0.66038,0,0.14851,0.22449,0,0.18367,0,0.25,0,0.44681,0,0.13889,0,0.5,0.66038,0,1,0.17544,0,0.06977,0.05747,0,0.77778,0,0.26087,0,0.30435,0,0,0,0.18367,0,0,0.5625,0.14851,0,0.16364,0.2043,0.12217,0,0,0,0.04186,0.15152,0.44681,0.07692,0,0.2449,0,0.14019,0,0.05747,0,0,0.05263,0.46774,0.14286,0.17822,0.04511,0,0.25,0.13324,0.13386,0.03719,0.21569,0,0.05263,0,0.04587,0.05263,0,0,0,0.13171,0,0,0,0,0.14851,0.35,0,0,0,0.12329,0,0,0.05747,0,0.11828,0.04735,0.09524,0,0,0,0.05435,0,0,0.06977
0.27027,0.23256,0.09302,0,0.10185,0,0.1068,0,0.18367,0.14,0,0.20408,0,0,0,0.1,0,0.05263,0.10185,0,0.17544,1,0.06383,0.06818,0.05618,0.36585,0.12727,0.06383,0.21277,0,0,0,0,0,0.14,0.12766,0,0.08333,0.1068,0,0.33929,0,0.08444,0,0,0.06383,0.0411,0.10891,0,0.07547,0,0.2,0,0.10092,0,0.05618,0,0,0.05155,0.30159,0,0.13592,0.04444,0,0.20408,0.08827,0.08997,0.06098,0.07692,0,0.05155,0,0.04505,0.05155,0,0,0,0.09091,0,0,0,0,0.1068,0.08824,0,0.06383,0,0.21973,0,0,0.05618,0,0.28622,0.04632,0.09302,0,0,0,0.05319,0,0,0.06818
0,0,0,0,0,0,0,0,0.10526,0,0,0,0,0,0,0,0,0.26087,0,0,0,0.06383,1,0,0,0.2,0,0.33333,0,0,0,0.26667,0,0,0,0,0,0,0,0,0,0,0,0,0.13187,0.33333,0,0.1519,0,0,0.23529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1235,0,0.14851,0,0,0,0,0,0,0,0,0.26667,0,0.26667,0,0,0,0,0.1875,0,0.33333,0,0,0,0,0,0,0.05021,0,0,0,0,0,0,0,0,0
0.3913,0.10345,0.31034,0,0.0375,0,0.04,0,0,0.05556,0,0.08571,0,0,0,0.21951,0,0,0.0375,0,0.06977,0.06818,0,1,0.34426,0,0.04878,0,0.09091,0,0,0,0,0,0.05556,0,0,0.20349,0.04,0,0.04762,0,0.02959,0,0,0,0.09202,0.0411,0,0.23077,0,0.08333,0,0.25926,0,0.14754,0,0,0.65217,0.04082,0,0.25333,0.11215,0,0.08571,0.03178,0.03249,0.07895,0,0,0.30435,0,0.25301,0.30435,0,0,0,0.22876,0,0,0,0,0.04,0,0,0,0,0.20958,0,0,0.34426,0,0.18502,0.24706,0.31034,0,0,0,0.13636,0,0,0.2
0.3617,0.08475,0.25424,0,0.02469,0,0.02632,0,0,0.0411,0,0.07042,0,0,0,0.56627,0,0,0.02469,0,0.05747,0.05618,0,0.34426,1,0,0.03614,0,0.07463,0,0,0,0,0,0.0411,0,0,0.53448,0.02632,0,0.03529,0,0.01754,0,0,0,0.05455,0.02703,0,0.18987,0,0.06849,0,0.17073,0,0.09677,0,0,0.42857,0.0303,0,0.31579,0.08333,0,0.07042,0.01657,0.01779,0.04688,0,0,0.2,0,0.52381,0.2,0,0,0,0.6,0,0,0,0,0.02632,0,0,0,0,0.5503,0,0,0.48387,0,0.12227,0.13514,0.25424,0,0,0,0.08955,0,0,0.14754
0,0,0,0,0,0,0,0,0.5625,0,0,0,0,0,0,0,0,0.15,0,0,0,0.36585,0.2,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13235,0,0.2,0,0,0,0,0,0,0.27907,0,0,0,0,0,0,0,0,0
0.26471,0.225,0.075,0,0.76471,0,0.09278,0.14894,0,0.12766,0,0.19565,0,0.48889,0,0.08654,0,0.38889,0.76471,0,0.77778,0.12727,0,0.04878,0.03614,0,1,0,0.20455,0,0.22727,0,0,0,0.12766,0,0,0.60185,0.09278,0,0.11321,0.1236,0.07042,0,0,0,0.02415,0.09474,0.48889,0.06,0,0.19149,0,0.08738,0,0.03614,0,0,0.03297,0.3,0.1,0.12371,0.03101,0,0.19565,0.07173,0.07397,0.02137,0.14286,0,0.03297,0,0.02857,0.03297,0,0,0,0.07614,0,0,0,0,0.09278,0.21875,0,0,0,0.07109,0,0,0.03614,0,0.07749,0.02624,0.075,0,0,0,0.03409,0,0,0.04878
0,0,0,0,0,0.26667,0,0,0.26316,0,0,0,0,0,0,0,0,0.26087,0,0.1875,0,0.06383,0.33333,0,0,0.2,0,1,0,0,0,0,0.13699,0.11628,0,0,0.26667,0,0,0,0,0,0,0,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.12346,0.1875,0,0.33333,0,0,0,0,0,0,0.05021,0,0,0,0,0,0,0,0,0
0.38462,0.375,0.125,0.26667,0.17442,0,0.55556,0,0,0.69231,0,0.31579,0,0,0,0.51136,0,0,0.17442,0,0.26087,0.21277,0,0.09091,0.07463,0,0.20455,0,1,0,0,0,0,0,0.23077,0,0,0.14674,0.55556,0,0.6,0,0.44751,0,0,0.22222,0.05143,0.18987,0,0.09524,0,0.30769,0,0.51724,0.13433,0.07463,0,0,0.06667,0.17308,0,0.22222,0.0531,0.26667,0.31579,0.16981,0.50831,0.04455,0,0.1875,0.06667,0,0.05618,0.06667,0,0,0,0.16364,0,0,0.1875,0,0.18519,0,0,0,0,0.15084,0,0,0.07463,0,0.35565,0.06093,0.125,0,0,0,0.06944,0,0,0.09091
0,0,0,0,0,0,0,0,0,0,0.2,0.10526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.07692,0.26667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55556,0,0,0,0,0,0.22222,0,0,0.26667,0.6,0,0,0,0,0,0,0.1875,0,0,0.31915,0.15789,0
0,0,0,0,0.18605,0,0,0.69231,0,0,0,0,0,0.27027,0,0,0,0.30435,0.18605,0,0.30435,0,0,0,0,0,0.22727,0,0,0,1,0,0,0,0,0,0,0.15217,0,0,0,0.61644,0,0,0,0,0,0,0.27027,0,0,0,0,0,0,0,0,0,0,0.44231,0.375,0,0,0,0,0,0,0,0.65854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1519,0,0,0.1791,0,0,0.28571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14784,0,0,0,0,0,0,0,0,0,0,0.33333,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.16393,0,0,0.07792,0,0,0,0.07692,0,0,0,0,0,0,0.09231,0,0,0,0,0,0,0,0.13699,0,0,0,0,1,0.04598,0,0,0.16393,0,0,0,0,0,0,0,0,0,0.0226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09231,0.04878,0,0,0,0,0,0,0,0,0.07692,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.37838,0,0,0.2,0,0,0,0,0,0.23077,0,0.07692,0,0,0.46154,0,0,0,0,0,0,0,0.11628,0,0,0,0,0.04598,1,0,0,0.40541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692,0.23158,0,0.07692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.31034,0.25714,0.08571,0,0.09783,0,0.10345,0,0,0.14286,0,0.21951,0,0,0,0.09574,0,0,0.09783,0,0.18367,0.14,0,0.05556,0.0411,0,0.12766,0,0.23077,0,0,0,0,0,1,0,0,0.07653,0.10345,0,0.125,0,0.07772,0,0,0,0.17112,0.24706,0,0.26667,0,0.21429,0,0.09677,0,0.0411,0,0.11429,0.03704,0.10909,0,0.13793,0.07563,0,0.31707,0.18859,0.08308,0.06542,0,0,0.03704,0,0.03158,0.03704,0,0.18182,0,0.19774,0,0,0,0,0.10345,0,0,0,0.20548,0.07853,0,0,0.0411,0,0.08367,0.0297,0.08571,0,0,0.11429,0.21154,0,0,0.05556
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12766,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13333,0,0,0,0.05495,0,0.05143,0,0,0.07143,0,0,0,0,0,0,0,0,0,0.11538,0,0,0.0531,0,0,0,0,0,0.14634,0,0,0.6,0,0,0.2,0,0,0,0,0,0,0,0,0.125,0,0,0,0.10056,0,0,0,0,0,0,0,0.125,0,0,0.0625,0.25532,0,0
0,0,0,0,0,0.33333,0,0,0.5625,0,0,0,0,0,0,0,0,0,0,0.23077,0,0,0,0,0,0,0,0.26667,0,0,0,0,0.16393,0.40541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23077,0.14493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22917,0.16071,0.16071,0,0.70755,0,0.04455,0.08163,0,0.07653,0,0.14063,0,0.29255,0,0.31944,0,0.28125,0.36792,0,0.5625,0.08333,0,0.20349,0.53448,0,0.60185,0,0.14674,0,0.15217,0,0,0,0.07653,0,0,1,0.04455,0,0.06818,0.05376,0.02715,0,0,0,0.02791,0.04545,0.50532,0.12981,0,0.13776,0,0.12617,0,0.05172,0,0,0.23684,0.15726,0.05952,0.21287,0.05639,0,0.14063,0.02019,0.02362,0.02479,0.07843,0,0.11053,0,0.26147,0.11053,0,0,0,0.32195,0,0,0,0,0.04455,0.105,0,0,0,0.30137,0,0,0.25862,0,0.08602,0.0585,0.16071,0,0,0,0.04891,0,0,0.08721
0.27869,0.20548,0.06849,0.14493,0.06316,0,0.46667,0,0,0.31034,0,0.17647,0,0,0,0.18557,0,0,0.06316,0,0.14851,0.1068,0,0.04,0.02632,0,0.09278,0,0.55556,0,0,0,0,0,0.10345,0,0,0.04455,1,0,0.27273,0,0.31658,0,0,0.12346,0.01554,0.06818,0,0.05376,0,0.17241,0,0.1875,0.11842,0.02632,0,0,0.02381,0.07965,0,0.1,0.02459,0.14493,0.17647,0.04122,0.31157,0.01364,0,0.24658,0.02381,0,0.02041,0.02381,0,0,0,0.04918,0,0,0.57534,0,0.06667,0,0,0,0,0.04569,0,0,0.02632,0,0.24514,0.01587,0.06849,0,0,0,0.02469,0,0,0.04
1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05
0.25714,0.21951,0.07317,0.15385,0.08654,0,0.27273,0,0,0.375,0,0.19149,0,0,0,0.25472,0,0,0.08654,0,0.16364,0.33929,0,0.04762,0.03529,0,0.11321,0,0.6,0,0,0,0,0,0.125,0.13333,0,0.06818,0.27273,0,1,0,0.20737,0,0,0.13333,0.0237,0.09278,0,0.05882,0,0.1875,0,0.25714,0.05882,0.03529,0,0,0.03226,0.29508,0,0.12121,0.03053,0.46154,0.19149,0.07015,0.21716,0.02101,0.08,0.09756,0.03226,0,0.02804,0.03226,0,0,0,0.07463,0,0,0.09756,0,0.09091,0.06122,0,0,0,0.2093,0,0,0.03529,0,0.17818,0.02564,0.07317,0,0,0,0.03333,0,0,0.04762
0,0,0,0,0.08046,0,0,0.79747,0,0,0,0,0,0.14667,0,0,0,0.2043,0.08046,0,0.2043,0,0,0,0,0,0.1236,0,0,0,0.61644,0,0,0,0,0,0,0.05376,0,0,0,1,0,0,0,0,0,0,0.14667,0,0,0,0,0,0,0,0,0,0,0.18095,0.53846,0,0,0,0,0,0,0,0.3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23404,0.16364,0.05455,0.11465,0.04306,0,0.67839,0,0,0.23316,0,0.14286,0,0,0,0.12676,0,0,0.04306,0,0.12217,0.08444,0,0.02959,0.01754,0,0.07042,0,0.44751,0,0,0,0,0,0.07772,0,0,0.02715,0.31658,0,0.20737,0,1,0,0,0.09945,0.00943,0.04615,0,0.0439,0,0.1399,0,0.12796,0.35088,0.01754,0,0,0.01604,0.06122,0,0.07538,0.01901,0.11465,0.14286,0.02052,0.744,0.00837,0,0.42424,0.01604,0,0.01395,0.01604,0,0,0,0.0297,0,0,0.18182,0,0.04523,0,0,0,0,0.02778,0,0,0.01754,0,0.55797,0.0085,0.05455,0,0,0,0.01657,0,0,0.02959
0,0,0,0,0,0,0,0,0,0,0.69231,0.35294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.23077,0,0,0,0,0,0,0,0,0,0.06977,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13187,0,0,0,0,0,0,0,0,0.1519,0,0,0,0.05495,0,0,0,0,0,0,0,0,1,0,0.01408,0.20408,0,0.02913,0.13793,0,0,0,0,0,0,0,0,0,0,0,0.02273,0,0,0.11973,0,0,0,0,0,0.11392,0,0,0.34177,0,0.4557,0,0.40506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18072,0,0,0.01648,0.04425,0,0
0,0,0,0.26667,0,0,0.12346,0,0.10526,0.15385,0,0,0,0,0,0.11364,0,0.26087,0,0,0,0.06383,0.33333,0,0,0.2,0,0.33333,0.22222,0,0,0,0,0,0,0,0,0,0.12346,0,0.13333,0,0.09945,0,0,1,0,0,0,0,0,0,0,0.11494,0.13433,0,0,0,0,0,0,0,0,0.26667,0,0,0.11296,0.14851,0,0.1875,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0.1875,0,0.33333,0,0,0,0,0,0,0.12552,0,0,0,0,0,0,0,0,0
